ID,Age,Education_Level,Years_of_Experience,Current_or_Target_Role,Technical_Skill_Score,Soft_Skill_Score,Domain_Knowledge_Score,Certification_Count,Training_Hours_Last_Year,Skill_Gap_Score,Readiness_Score,Employment_Status,Industry,Annual_Salary_USD,Career_Readiness_Level
11510,52.0,Master,2.2,Cybersecurity Analyst,48.0,69.0,60.0,9.5,,54.48,89.0,Employed,,36572.0,Low
11511,48.0,High School,2.0,Cloud Engineer,,56.0,62.0,,24.0,51.87,50.19,,Education,49448.0,High
11513,49.0,,5.6,Cybersecurity Analyst,90.0,55.0,52.0,3.0,295.0,84.83,1.93,Student,,70563.0,Medium
11514,22.0,Diploma,,Business Analyst,84.0,,73.0,3.0,,45.04,80.72,Unemployed,Finance,143888.0,Medium
11515,35.5,High School,3.5,Software Engineer,69.0,,91.0,0.0,66.0,19.43,7.7,,Retail,24075.0,Low
11516,34.0,PhD,18.0,Cloud Engineer,86.0,52.0,76.0,,10.0,16.29,55.89,Student,,27702.0,High
11517,49.0,Diploma,0.2,ML Engineer,90.5,,77.0,2.0,,,43.23,Unemployed,Finance,87244.0,Medium
11519,49.0,,9.5,ML Engineer,57.0,55.0,78.0,4.0,489.0,,,Employed,Healthcare,,Low
11520,37.0,Bachelor,8.0,Data Analyst,99.0,,66.5,8.5,315.0,26.76,6.44,Unemployed,,133172.0,Medium
11521,,PhD,3.0,Business Analyst,82.0,,49.0,,333.0,59.24,20.52,,Finance,25709.0,Low
11522,37.0,Bachelor,0.4,Cloud Engineer,77.0,70.0,94.0,,492.0,95.24,71.18,,Healthcare,109061.0,Medium
11523,37.5,Bachelor,,ML Engineer,,70.0,49.0,5.0,328.0,,44.19,,,,High
11524,,Diploma,11.2,,54.0,58.0,94.0,,468.0,80.58,,Unemployed,Healthcare,145125.0,High
11526,46.0,,0.4,Software Engineer,42.0,59.0,52.0,6.0,,85.16,,Unemployed,Retail,48896.0,Medium
11527,,Master,0.0,Software Engineer,83.0,41.0,,,,84.88,,Employed,Manufacturing,81104.0,Low
11528,57.0,,0.6,Business Analyst,,,60.0,,,87.2,20.81,,,131544.0,Medium
11529,,High School,4.7,Cloud Engineer,42.0,,93.0,2.0,220.0,53.26,,,Healthcare,137233.0,Medium
11530,56.0,PhD,26.0,Business Analyst,77.0,92.0,,0.0,,32.92,40.56,Employed,Retail,34348.0,Low
11531,25.0,Diploma,6.2,,66.0,79.0,46.0,1.0,13.0,3.71,,Student,Healthcare,142693.0,Low
11532,,High School,0.9,Cloud Engineer,,62.0,53.0,0.0,127.0,77.87,92.8,Unemployed,,107566.0,Medium
11534,31.0,PhD,5.4,Software Engineer,,,76.0,,114.0,25.75,47.72,,Finance,48752.0,Medium
11535,22.0,Diploma,1.8,Data Analyst,89.0,85.0,,5.5,,58.81,97.7,Unemployed,,55815.0,Low
11536,58.0,High School,3.5,Business Analyst,83.0,88.0,83.0,4.0,232.0,10.42,52.92,Student,Healthcare,,Low
11537,57.0,Bachelor,2.6,Software Engineer,99.0,69.0,61.0,4.0,54.5,,29.31,Unemployed,Education,143204.0,High
11539,33.0,Master,15.3,Data Analyst,90.0,46.0,70.0,,,15.08,51.8,,Manufacturing,30587.0,Low
11540,24.0,Diploma,,Data Analyst,68.0,,74.5,0.0,420.5,57.64,0.7,Employed,Healthcare,,Medium
11541,33.0,Master,,,77.0,47.0,,,435.0,40.24,,Employed,,,High
11542,24.0,Diploma,,Data Analyst,40.0,71.0,,5.0,399.0,32.38,,Employed,IT,100086.0,Medium
11543,,Master,2.4,Cybersecurity Analyst,92.0,,66.0,,158.0,89.71,99.67,Student,Education,102889.0,Low
11544,,High School,17.7,,84.0,98.0,,,201.0,90.29,29.98,Unemployed,IT,124276.0,Medium
11546,50.0,Master,4.5,Cloud Engineer,,67.0,,3.0,424.5,15.98,25.15,Student,,92013.0,Medium
11547,50.0,High School,3.1,ML Engineer,82.0,67.0,82.0,,167.0,74.44,,Unemployed,Manufacturing,,Low
11548,37.0,High School,1.8,Software Engineer,67.0,42.5,51.0,3.0,357.0,36.94,41.07,Student,,127649.0,Low
11550,24.0,Diploma,1.5,,66.0,,49.5,,85.0,60.21,1.29,Unemployed,Manufacturing,75831.0,High
11551,49.0,,0.8,Cloud Engineer,43.5,,58.0,9.5,,,41.91,Employed,Manufacturing,85000.0,Medium
11552,20.0,,,System Admin,70.0,57.0,60.0,3.0,369.0,38.24,29.58,Student,,,High
11553,56.0,Bachelor,11.3,,76.5,47.0,,,91.5,24.55,,Student,Retail,,Medium
11554,46.0,,0.4,Software Engineer,48.5,87.0,,5.0,73.0,,,Unemployed,IT,33489.0,High
11556,41.5,Bachelor,12.9,System Admin,99.0,87.0,86.0,,455.0,23.03,69.13,Student,Healthcare,,Medium
11557,23.0,Bachelor,0.7,Cloud Engineer,,78.0,62.0,7.0,438.0,92.12,23.53,Student,Manufacturing,76871.0,Low
11559,59.5,,1.3,ML Engineer,84.0,81.0,48.0,4.0,168.0,24.24,48.66,Unemployed,Finance,147057.0,High
11561,55.0,PhD,12.0,Software Engineer,52.5,82.0,45.0,3.0,224.0,51.55,26.57,Employed,IT,63161.0,Low
11562,27.0,Master,9.5,Software Engineer,55.0,,70.0,3.0,198.0,53.33,,Student,,,High
11563,33.0,High School,2.4,System Admin,47.0,99.0,91.0,2.0,244.0,,8.0,Student,,86132.0,High
11564,28.0,High School,7.3,Data Analyst,94.0,67.0,91.0,3.0,113.0,61.34,85.53,Student,Finance,73593.0,Low
11565,49.0,PhD,3.6,Data Analyst,63.0,59.0,,6.0,144.0,54.84,13.06,Employed,,60807.0,Medium
11566,23.0,,5.7,,68.0,,,,244.0,47.05,,Unemployed,Healthcare,89703.0,Low
11568,50.0,Diploma,,Cybersecurity Analyst,62.0,,51.0,0.0,208.0,41.02,58.92,,Finance,,High
11569,,Bachelor,11.5,System Admin,54.0,65.0,50.0,,,69.33,,Employed,Finance,137551.0,Medium
11570,44.0,Bachelor,7.8,Cloud Engineer,43.0,40.0,69.0,,315.0,26.03,57.56,Employed,Retail,,Low
11571,55.0,Bachelor,6.1,System Admin,79.0,65.0,,2.0,86.0,43.52,49.84,Student,IT,84017.0,Low
11572,,High School,7.4,,43.0,58.0,72.0,,233.0,51.26,,Employed,Retail,87363.0,High
11573,56.0,High School,1.2,Software Engineer,68.5,,,7.0,,44.5,53.29,Unemployed,IT,26381.0,Medium
11574,30.0,Diploma,1.7,Data Analyst,,58.0,88.0,5.0,,,96.52,,IT,,Low
11575,,Diploma,2.9000000000000004,System Admin,54.0,41.0,85.0,,206.5,25.3,,Unemployed,Manufacturing,96117.0,High
11577,58.0,,3.9,Software Engineer,86.0,74.0,53.0,0.0,479.0,,52.42,,IT,108883.0,Low
11579,51.0,,0.7,,,62.0,,3.0,,68.4,57.05,,Retail,89436.0,Medium
11580,53.0,Bachelor,2.9,System Admin,50.0,70.0,40.0,,231.0,,,Employed,Finance,122736.0,Medium
11584,,PhD,,Cybersecurity Analyst,,83.0,53.0,3.0,101.0,55.22,41.35,,Retail,34751.0,Medium
11585,35.0,,4.7,,99.5,43.0,48.5,,424.0,47.49,15.810000000000002,,Retail,,High
11586,,Bachelor,12.3,Cloud Engineer,87.5,47.0,50.0,,363.0,,,Unemployed,Manufacturing,143275.0,Medium
11588,59.0,Master,2.4,Business Analyst,50.0,75.0,60.0,3.0,180.0,37.33,0.28,Student,Education,120691.0,Low
11589,35.0,Master,5.4,,95.0,45.0,,0.0,,32.16,76.04,Unemployed,Healthcare,142651.0,Low
11590,,Master,,Cybersecurity Analyst,,50.0,87.0,7.0,59.0,80.58,5.25,Employed,Education,34021.0,High
11592,27.0,High School,3.8,ML Engineer,,54.0,75.5,3.0,486.5,,,Employed,Manufacturing,,Low
11593,54.0,Diploma,5.1,,58.0,93.0,,3.0,98.0,,37.53,,Education,118569.0,Medium
11594,39.0,High School,,Data Analyst,101.5,57.0,93.0,2.0,164.0,,73.24,Employed,,51933.0,High
11595,,Master,,ML Engineer,41.0,79.5,82.0,0.0,483.0,71.82,,,Retail,33229.0,High
11596,,,13.2,ML Engineer,77.0,42.0,44.5,0.0,151.0,,90.22,Unemployed,Finance,,Medium
11597,26.0,PhD,15.6,,61.0,50.0,40.0,2.0,382.0,,19.04,Unemployed,,106523.0,Medium
11599,31.0,High School,1.5,Business Analyst,61.0,69.0,52.0,4.0,,67.79,89.86,Unemployed,Retail,69361.0,Medium
11600,25.0,High School,4.5,Data Analyst,95.5,,89.0,2.0,97.0,,16.31,Student,IT,88706.0,Medium
11601,54.0,High School,1.6,System Admin,52.0,76.0,91.0,1.0,,85.33,50.33,Employed,Education,48395.0,Medium
11602,36.0,,6.0,Data Analyst,80.0,100.5,56.0,,57.0,56.28,85.31,Employed,Finance,,High
11603,45.0,High School,2.2,Business Analyst,95.0,75.0,54.0,4.0,107.0,74.96,4.39,Unemployed,Finance,149148.0,Medium
11604,58.0,,4.1,System Admin,81.0,,48.0,0.0,,86.07,60.31,Student,IT,89715.0,High
11605,47.0,,0.3,Software Engineer,92.0,,,,421.0,32.37,25.73,,Retail,57322.0,High
11606,,,27.9,,50.5,98.0,83.0,4.5,307.0,66.84,23.81,Student,,118316.0,Low
11607,,Diploma,,Data Analyst,81.0,82.0,79.0,1.0,,42.09,11.97,Student,,40887.0,High
11608,57.0,Master,14.1,Cloud Engineer,97.0,76.0,57.5,,410.0,95.78,72.49,Employed,Retail,50533.0,Medium
11609,28.0,High School,6.8,Business Analyst,,,81.5,3.0,,58.91,60.71,Unemployed,Finance,127674.0,High
11610,31.0,PhD,6.6,,58.5,97.0,66.0,4.5,298.0,,81.27,,Healthcare,98395.0,Low
11611,,PhD,6.7,ML Engineer,83.5,89.0,,,79.0,17.24,,Unemployed,,55491.0,High
11612,25.0,PhD,3.2,ML Engineer,42.0,67.0,,,,26.24,72.16,Student,Manufacturing,27072.0,High
11613,20.0,High School,,System Admin,41.0,,79.0,2.0,,,99.59,Employed,Finance,27180.0,High
11614,45.0,PhD,7.4,,59.5,79.0,,4.0,59.5,18.3,19.31,Student,Manufacturing,109313.0,Medium
11616,40.0,,15.0,System Admin,57.0,,96.0,5.0,391.0,77.22,23.84,Employed,Retail,104557.0,Low
11617,,,4.3,,60.0,,68.0,1.0,,97.25,68.1,Student,Manufacturing,50365.0,High
11618,52.0,,3.0,,,68.0,80.5,2.0,29.0,4.45,,Student,Healthcare,63157.0,Medium
11619,30.0,Diploma,7.9,,97.5,47.0,97.0,4.0,403.0,3.26,,,Retail,79159.0,High
11621,22.0,Diploma,15.9,ML Engineer,67.0,,98.5,3.0,32.0,28.91,9.37,Unemployed,Finance,63807.0,Low
11622,56.0,Diploma,0.9,Business Analyst,46.0,74.0,,9.5,303.0,,26.71,,Healthcare,,Medium
11623,28.0,High School,1.8,,,90.0,58.0,,126.0,57.34,,Employed,IT,81855.0,Medium
11624,28.0,High School,11.0,,57.0,46.0,70.0,3.0,469.0,72.97,35.6,Unemployed,,119082.0,Low
11625,59.0,Master,4.7,Cybersecurity Analyst,45.0,83.0,62.0,9.5,287.0,5.92,21.82,,Education,20503.0,High
11626,48.0,Master,,Data Analyst,59.0,48.0,43.0,3.0,,73.12,,Employed,Manufacturing,56896.0,Medium
11627,48.0,Master,1.1,Business Analyst,,61.0,56.0,1.0,,42.95,59.56,Employed,Education,121599.0,High
11628,30.0,,8.1,,50.5,79.0,94.0,,293.0,81.82,,Employed,Education,,High
11630,59.0,,,Cybersecurity Analyst,44.0,,,5.0,458.0,,,Unemployed,,97844.0,Low
11631,,Master,0.8,Data Analyst,,50.0,,1.0,69.0,,22.76,,Education,80135.0,Low
11632,50.0,,2.1,System Admin,,40.0,94.0,7.0,170.0,46.61,11.09,Employed,Finance,73251.0,High
11633,50.0,,3.2,,88.0,61.0,89.0,,493.0,44.82,64.39,Student,Finance,46534.0,High
11634,32.0,High School,,System Admin,86.0,47.0,61.0,0.0,466.0,93.34,1.53,,Manufacturing,53957.0,High
11635,,Master,9.1,ML Engineer,74.5,48.0,49.0,0.0,,10.56,51.56,,Finance,27377.0,High
11636,55.0,,1.7,,49.0,56.0,99.5,6.0,383.0,,47.01,,Education,50647.0,Low
11637,23.0,PhD,3.0,Cybersecurity Analyst,95.0,,,,,57.08,95.53,Student,Education,89375.0,High
11638,42.0,High School,4.7,Cybersecurity Analyst,51.0,76.0,50.0,0.0,390.0,50.12,79.86,Unemployed,IT,26854.0,Medium
11639,,Master,14.1,Cloud Engineer,49.0,96.0,43.0,2.0,109.0,15.28,9.24,Employed,IT,,Low
11640,21.0,,1.0,Software Engineer,74.0,41.0,77.0,2.0,493.0,85.71,38.91,Student,IT,63235.0,High
11641,21.0,PhD,12.4,Cloud Engineer,81.0,67.0,51.0,7.0,338.0,,61.24,Employed,Retail,89816.0,High
11643,51.0,,0.7,ML Engineer,,86.0,96.0,3.0,,,80.96,Student,Retail,148098.0,High
11644,44.0,Bachelor,1.6,Data Analyst,69.0,90.0,81.0,7.0,,17.44,8.93,Student,Manufacturing,120820.0,High
11645,48.0,Master,,,51.0,68.0,91.0,4.0,384.0,,28.19,Employed,Manufacturing,43922.0,High
11646,,High School,6.1,System Admin,59.0,53.5,,0.0,231.5,,73.39,Employed,IT,60009.0,Low
11648,,Master,5.0,Data Analyst,,,67.0,2.0,431.0,94.11,80.88,Student,Manufacturing,133213.0,High
11649,,Bachelor,8.3,Cloud Engineer,79.0,,60.0,,269.0,47.48,,Student,,,Medium
11650,25.0,PhD,,Data Analyst,75.0,81.0,84.0,,409.0,,32.95,Employed,IT,66094.0,High
11651,31.0,,2.4,,48.0,,81.0,6.0,293.0,41.51,82.38,,IT,87716.0,Low
11652,52.5,Bachelor,11.8,Cybersecurity Analyst,53.0,,,7.0,,65.6,51.3,,Retail,69492.0,Medium
11653,,Master,,Software Engineer,,,95.0,1.0,255.0,61.29,29.87,Unemployed,Finance,20383.0,Medium
11654,,PhD,7.9,Cybersecurity Analyst,49.0,,94.0,4.0,364.0,75.47,14.13,Unemployed,,47455.0,High
11656,19.0,Bachelor,9.7,Cybersecurity Analyst,59.0,63.0,87.0,,39.0,,87.01,Unemployed,Education,,Medium
11657,30.0,Master,2.1,Cloud Engineer,42.0,84.0,90.0,,,32.67,,Student,Finance,85728.0,Medium
11658,21.0,PhD,0.3,Business Analyst,93.0,89.0,,4.0,110.0,91.37,15.21,Employed,Manufacturing,66708.0,Low
11659,37.0,PhD,9.4,ML Engineer,73.0,89.5,,,381.0,,83.86,Employed,Manufacturing,92966.0,High
11660,31.0,High School,1.9,ML Engineer,91.0,43.0,54.5,0.0,494.0,15.91,5.29,Student,,,Low
11661,47.0,Bachelor,5.6,Business Analyst,55.0,91.5,80.0,,390.0,26.8,37.41,Unemployed,,68981.0,High
11663,25.0,Bachelor,0.8,,,46.0,69.0,3.0,300.0,,18.99,Employed,Manufacturing,105167.0,Medium
11664,29.0,Master,2.7,Cybersecurity Analyst,,83.5,81.0,0.0,312.0,12.74,69.59,Student,Finance,58129.0,Low
11665,58.0,PhD,1.5,Data Analyst,45.0,40.0,95.0,4.0,442.0,96.23,24.37,Employed,Retail,78609.0,High
11666,,PhD,0.0,Software Engineer,,91.0,46.0,2.0,,22.26,,,Retail,,Low
11668,19.0,PhD,4.2,,87.0,71.0,,3.0,269.0,86.59,,Unemployed,Healthcare,88970.0,High
11669,57.0,PhD,1.8,,94.0,54.5,58.0,5.0,231.0,57.22,,,Finance,38076.0,Medium
11670,31.0,Diploma,4.2,Software Engineer,78.0,,98.0,4.0,,51.01,31.08,Unemployed,Retail,106934.0,High
11671,23.0,Bachelor,3.0,ML Engineer,66.0,46.0,41.0,7.0,443.0,85.58,86.5,,,106640.0,Low
11673,57.0,Master,,Data Analyst,80.0,48.0,,5.0,255.0,44.01,67.54,Unemployed,Healthcare,105261.0,Low
11674,50.5,Diploma,,Software Engineer,,,,,,,,Unemployed,Education,,Low
11675,34.0,Diploma,13.6,Data Analyst,,60.0,59.0,4.0,203.0,54.94,87.34,Employed,Healthcare,52466.0,Low
11676,42.0,High School,18.4,Cloud Engineer,89.0,,67.0,4.5,187.0,18.99,55.96,Unemployed,Education,128461.0,Low
11677,,Master,4.7,Data Analyst,84.0,80.0,49.0,5.0,88.0,44.51,46.32,,Finance,112750.0,Low
11679,30.0,Bachelor,0.3,Cybersecurity Analyst,72.0,99.0,72.0,2.0,34.0,18.82,,Student,Healthcare,56600.0,Low
11681,42.0,Bachelor,34.0,Cybersecurity Analyst,82.5,,57.0,2.0,,26.67,60.61,,Manufacturing,70403.0,Medium
11682,48.0,High School,6.9,ML Engineer,58.0,83.0,,7.0,492.0,22.14,,Employed,Manufacturing,106923.0,High
11683,54.0,,5.5,Data Analyst,80.0,82.0,68.0,7.0,,59.15,98.36,Student,Healthcare,37459.0,Low
11684,42.0,PhD,4.2,,83.0,59.0,78.0,1.0,355.0,5.58,47.32,Unemployed,Finance,147298.0,Low
11685,33.0,Bachelor,5.7,Data Analyst,,70.0,55.0,5.0,460.0,,82.02,,Finance,142227.0,Low
11686,57.5,Bachelor,5.7,Software Engineer,65.0,92.0,47.0,1.0,130.0,22.87,,Employed,Manufacturing,63850.0,Medium
11687,42.5,High School,1.3,ML Engineer,65.0,93.0,77.0,0.0,244.5,,92.6,Student,,101317.0,High
11689,23.0,,3.1,ML Engineer,57.0,96.0,87.0,0.0,227.0,13.77,97.67,Employed,Healthcare,119231.0,Low
11690,42.0,PhD,6.0,Business Analyst,54.5,96.0,,,,,93.3,Student,Education,,Low
11691,40.0,PhD,2.1,Cybersecurity Analyst,77.0,,74.0,3.5,279.0,35.0,67.09,Employed,Manufacturing,46794.0,High
11694,55.5,Bachelor,4.7,ML Engineer,75.0,94.0,52.0,1.0,267.0,,,,,,Medium
11695,56.0,Diploma,5.0,Cybersecurity Analyst,86.0,,86.0,,176.0,96.4,33.91,Unemployed,Healthcare,122224.0,Medium
11696,51.0,Diploma,1.0,ML Engineer,55.0,57.0,54.0,,,58.26,70.7,Employed,Healthcare,87896.0,Low
11697,23.0,Bachelor,3.5,System Admin,53.0,76.0,,,454.0,11.18,,Student,Education,90031.0,High
11698,55.0,High School,,Business Analyst,40.0,90.0,95.5,7.0,,54.37,,,Finance,,Low
11699,57.0,Bachelor,2.3,Software Engineer,96.0,74.0,,0.0,159.0,,8.3,Student,IT,,Medium
11700,25.0,High School,8.1,Software Engineer,,72.0,48.0,0.0,,83.65,36.2,Unemployed,Healthcare,85028.0,Medium
11701,27.5,Master,0.2,Business Analyst,,97.0,74.0,6.0,470.0,68.04,82.46,,,54682.0,Low
11702,57.0,High School,1.5,Cybersecurity Analyst,64.0,96.0,,0.0,130.0,79.18,68.83,Student,Education,95069.0,High
11703,,Diploma,7.8,Business Analyst,69.5,91.0,93.0,6.0,217.0,69.11,,Unemployed,Retail,,High
11704,51.0,Diploma,9.4,,71.0,80.0,57.0,5.0,412.0,5.04,27.56,Student,Finance,44561.0,Medium
11705,32.0,,1.2,Business Analyst,46.0,98.5,,8.5,497.0,,33.14,Student,Retail,128831.0,High
11707,,Diploma,8.0,,,68.0,98.0,,,,16.16,,IT,,High
11708,39.0,PhD,6.3,Software Engineer,63.0,67.5,61.0,4.0,154.0,15.87,,Employed,Retail,,High
11709,40.0,Bachelor,4.1,,95.0,69.0,,9.5,67.0,89.55,15.89,Student,,141612.0,High
11710,57.0,Diploma,3.1,Cloud Engineer,95.0,77.5,,,494.0,22.25,82.89,Employed,Retail,,Medium
11713,50.5,,5.2,System Admin,48.0,75.0,,,359.0,39.62,85.94,,Education,75918.0,Medium
11714,,Bachelor,13.3,,,45.0,64.0,3.5,464.0,91.62,,,Education,,Medium
11715,45.0,High School,0.9,,53.0,54.5,62.0,6.0,,30.0,66.77,Employed,,95934.0,Medium
11716,37.0,Bachelor,1.1,ML Engineer,68.0,60.0,,0.0,169.0,2.4,10.86,Employed,,36253.0,Low
11717,50.0,Diploma,3.0999999999999996,ML Engineer,82.0,42.0,79.0,,84.0,69.16,24.55,Employed,Retail,,Medium
11718,33.0,PhD,,Cloud Engineer,94.0,91.0,54.0,7.0,,63.68,24.51,Unemployed,Healthcare,74405.0,High
11719,46.0,Diploma,4.2,Cloud Engineer,,,52.0,4.5,278.0,,,Employed,Retail,30294.0,Medium
11720,,Bachelor,,,52.0,82.0,,5.5,148.0,,81.89,Unemployed,Healthcare,132109.0,Medium
11721,,Master,4.1,Data Analyst,,60.0,44.0,,429.0,4.52,,Employed,Retail,,Low
11722,51.0,Master,,Software Engineer,86.0,63.0,91.0,2.0,218.0,,27.26,Student,Education,104977.0,Low
11723,24.0,Master,3.8,Data Analyst,88.0,59.5,53.0,8.5,,79.61,32.03,Unemployed,,51912.0,Medium
11724,55.0,,15.2,System Admin,,,86.0,0.0,,99.78,36.84,Student,Education,114742.0,High
11725,54.0,High School,,Cloud Engineer,79.0,,93.0,6.5,,33.12,76.58,Student,Finance,,Medium
11727,51.0,PhD,,Data Analyst,50.0,72.0,95.0,1.0,427.0,,63.25,Student,Finance,,High
11730,22.0,Diploma,,Cloud Engineer,88.0,63.0,97.0,2.0,387.0,28.69,87.49,,Finance,91499.0,High
11731,61.5,Master,,System Admin,74.0,51.5,85.0,2.0,92.0,16.58,16.03,Student,Finance,,High
11732,40.0,Bachelor,8.5,Cybersecurity Analyst,76.0,56.0,45.0,,265.5,27.25,90.53,,Finance,92511.0,Low
11734,,,1.0,Cybersecurity Analyst,46.0,92.0,78.0,6.0,310.0,23.51,9.36,Student,Healthcare,75956.0,High
11735,26.0,High School,12.9,Software Engineer,,,81.0,1.0,200.0,55.91,59.69,Employed,IT,113357.0,Medium
11736,42.0,,,ML Engineer,68.0,69.0,44.0,5.0,317.0,96.08,64.97,Unemployed,Finance,139773.0,High
11738,,Bachelor,9.9,Business Analyst,85.0,73.0,48.0,3.5,411.0,,9.04,Unemployed,Manufacturing,76328.0,Low
11739,26.0,Master,1.1,Business Analyst,80.0,,66.5,7.0,,66.2,67.29,,Retail,70531.0,Medium
11740,55.0,High School,,,67.0,45.0,71.5,,,67.65,97.06,Student,Finance,,High
11742,,,4.3,Cybersecurity Analyst,60.0,,59.0,0.0,269.0,,59.16,Student,IT,71941.0,Low
11743,21.0,PhD,11.0,Data Analyst,,54.0,76.0,3.0,30.0,98.12,71.09,Student,Finance,134807.0,Medium
11745,32.0,,7.7,,66.0,99.0,40.0,6.0,,43.97,45.87,Unemployed,Manufacturing,83219.0,Medium
11747,47.0,High School,3.5,,69.0,,90.5,7.0,285.0,72.93,81.96,Student,IT,109103.0,Medium
11748,,,10.1,Data Analyst,58.5,41.0,40.0,6.0,499.0,14.96,70.18,,Retail,117875.0,Low
11750,,Bachelor,1.2,Data Analyst,,79.0,,,223.0,,14.63,Student,Healthcare,77773.0,High
11751,58.0,Diploma,,Business Analyst,95.0,63.0,,,278.0,39.16,19.66,Employed,Education,63957.0,High
11752,55.5,Master,3.1,Cybersecurity Analyst,60.0,72.5,64.0,6.0,208.0,,,Unemployed,Manufacturing,95333.0,Low
11753,39.0,PhD,4.6,Software Engineer,,98.0,,6.0,,60.79,,Employed,Retail,40222.0,Low
11754,32.5,PhD,4.9,,,,71.0,5.0,363.0,60.76,,,IT,121931.0,Low
11756,25.0,,2.2,,93.0,53.0,55.0,3.0,485.0,16.83,85.17,Unemployed,,137238.0,High
11757,45.0,Bachelor,2.2,Cybersecurity Analyst,61.0,71.5,88.0,7.0,421.0,54.68,,Unemployed,Retail,,Low
11759,42.0,,8.2,Cybersecurity Analyst,65.0,42.5,54.0,4.0,160.0,92.4,98.18,Employed,Finance,135478.0,High
11760,,,22.5,Cloud Engineer,91.0,92.0,68.0,0.0,,23.63,,Unemployed,Education,82171.0,Medium
11761,27.0,Bachelor,6.6,Business Analyst,47.0,51.0,79.0,1.0,,28.12,52.46,Unemployed,Retail,60233.0,Medium
11762,,,1.3,System Admin,85.0,87.0,88.0,,106.0,,42.98,Student,Healthcare,140038.0,Low
11763,48.0,Bachelor,,System Admin,,,58.0,5.0,105.0,1.21,67.7,Unemployed,Healthcare,109593.0,Low
11766,31.0,High School,,Cloud Engineer,65.0,97.0,,4.0,187.0,38.91,1.01,,,60767.0,Medium
11767,49.0,High School,12.2,Cybersecurity Analyst,67.0,48.0,44.0,5.0,,68.37,18.16,Employed,Healthcare,128820.0,Low
11768,,Diploma,5.4,Cloud Engineer,80.0,80.0,,5.0,,12.17,22.29,Unemployed,Manufacturing,,High
11769,52.0,PhD,1.6,,,69.0,74.0,,385.0,95.44,81.91,Employed,Finance,131956.0,Low
11770,18.0,Master,13.8,Data Analyst,41.0,,47.0,2.0,30.0,50.82,70.28,Unemployed,Retail,95843.0,Medium
11771,,Master,1.6,,44.0,66.0,66.0,5.0,485.0,12.04,62.13,,IT,122039.0,Low
11772,21.0,Master,,Cybersecurity Analyst,,84.5,63.0,6.0,484.0,31.35,32.88,Unemployed,,,Low
11773,,PhD,,ML Engineer,62.0,51.0,40.0,2.0,,7.82,75.24,Employed,Finance,101237.0,High
11775,33.0,High School,2.9,ML Engineer,87.0,96.0,,,,74.05,11.46,Employed,,,High
11776,29.0,High School,5.2,Data Analyst,84.0,72.0,84.0,6.0,396.0,73.36,69.2,Employed,Healthcare,,High
11777,38.0,Diploma,17.2,System Admin,94.0,,64.0,2.0,117.0,52.95,46.34,Employed,IT,118898.0,Medium
11778,34.0,High School,0.3,System Admin,70.0,91.0,58.0,3.0,154.0,88.23,,Employed,,87916.0,Low
11779,57.0,High School,,Business Analyst,64.5,,76.0,3.0,34.5,,52.2,Unemployed,Education,42033.0,Medium
11780,30.0,High School,4.2,,90.0,49.0,97.0,0.0,,80.54,94.7,Student,IT,130640.0,Medium
11781,49.0,Master,,Software Engineer,50.0,84.0,74.0,5.0,,39.76,73.82,,Healthcare,,Medium
11782,54.0,Bachelor,,Cloud Engineer,67.0,50.0,90.0,7.0,304.0,37.42,61.22,Student,Education,62519.0,Low
11783,34.5,High School,3.8,ML Engineer,49.0,98.0,83.0,4.5,,51.16,60.91,,IT,89371.0,High
11784,29.0,Bachelor,1.1,,68.0,,,1.0,383.5,,11.95,Employed,,47865.0,Medium
11785,32.0,High School,,Software Engineer,51.0,96.0,,,,,,Employed,Finance,,High
11786,51.0,Master,1.0,Software Engineer,59.0,56.0,95.0,,434.0,61.26,55.5,Student,Finance,104819.0,Low
11787,23.0,Master,1.0,Cybersecurity Analyst,96.0,83.0,94.0,6.0,64.0,71.31,50.67,,,130884.0,Low
11788,34.0,Bachelor,2.1,,74.0,40.0,43.0,2.0,40.0,75.6,50.83,Unemployed,Retail,35113.0,Medium
11789,37.0,Master,,Cybersecurity Analyst,52.0,51.5,50.0,6.0,287.0,57.79,61.4,Student,Finance,72487.0,High
11790,,Diploma,5.4,Business Analyst,91.0,,73.0,1.0,79.0,,10.18,Student,Retail,149887.0,High
11792,40.0,PhD,,,54.0,64.0,62.0,2.0,178.0,,84.35,Unemployed,Healthcare,72888.0,Low
11793,50.0,High School,1.1,Cloud Engineer,92.0,47.0,95.0,5.0,,17.33,,Unemployed,Healthcare,148641.0,Low
11794,55.0,Master,5.1,Cloud Engineer,69.0,73.5,44.0,,172.0,74.15,93.44,Student,Education,116427.0,Medium
11796,34.0,,13.8,Data Analyst,95.0,78.0,40.0,7.0,,67.21,90.99,,,125435.0,Low
11797,38.5,Bachelor,,Cybersecurity Analyst,46.0,68.0,71.0,5.0,2.5,94.71,31.02,Employed,IT,87158.0,Low
11798,,,13.1,Cybersecurity Analyst,94.5,83.0,40.0,6.0,102.0,70.82,19.39,Unemployed,Healthcare,138950.0,High
11799,20.5,High School,,Cybersecurity Analyst,70.0,,92.5,8.5,419.0,,51.12,Student,,,Medium
11801,44.0,,4.5,Business Analyst,96.0,62.0,,,353.0,88.45,58.16,Employed,IT,126063.0,Medium
