ID,Age,Education_Level,Years_of_Experience,Current_or_Target_Role,Technical_Skill_Score,Soft_Skill_Score,Domain_Knowledge_Score,Certification_Count,Training_Hours_Last_Year,Skill_Gap_Score,Readiness_Score,Employment_Status,Industry,Annual_Salary_USD,Career_Readiness_Level
0x83f,19,,"{""v"": 0.0}",U29mdHdhcmUgRW5naW5lZXI=,"{""v"": 84}",84,"{""v"": 81}","{""v"": 0}",32-37,55.35,Val_72.01,?,RWR1Y2F0aW9u,100925,TWVkaXVt
2112,"{""v"": 55}",rolehcaB,"{""v"": 3.0}",Cybersecurity Analyst,60,nan,97,"{""v"": 6}",NULL,97.3,"{""v"": 13.9}",Employed,Retail,70216,MISSING
2113,Val_34,Bachelor,7.6,nan,NULL,"{""v"": 78}",nan,4,175,Val_14.56,"{""v"": 67.14}",VW5lbXBsb3llZA==,NULL,$65571,
2114,,QmFjaGVsb3I=,1.3,TUwgRW5naW5lZXI=,Val_51,64-69,45,6,246,80.29,25.5-30.5,Unemployed,Education,$46022,SGlnaA==
2115,MISSING,UGhE,2.7,nan,41,?,47,3,Val_290,Val_42.64,MISSING,Student,Education,130033,Low
2116,40,High School,Val_1.1,QnVzaW5lc3MgQW5hbHlzdA==,48,95,,5,300-305,16.61,62.23,RW1wbG95ZWQ=,SVQ=,111772,MISSING
0x845,NULL,NULL,5.9,QnVzaW5lc3MgQW5hbHlzdA==,95,48,85,?,95,57.06-62.06,46.43,Employed,SGVhbHRoY2FyZQ==,81549,NULL
2118,25,Bachelor,"{""v"": 6.1}",ML Engineer,82,nan,71,7,37-42,NULL,Val_73.2,Student,liateR,$83007,TG93
2119,?,Master,"{""v"": 1.7}",ML Engineer,,NULL,nan,3,27-32,57.02-62.02,67.19,Student,MISSING,96557,TWVkaXVt
2120,53,Diploma,3.2,U29mdHdhcmUgRW5naW5lZXI=,77,83,"{""v"": 79}",3,322,"{""v"": 13.25}",91.44,Student,TWFudWZhY3R1cmluZw==,?,TWVkaXVt
0x849,22,RGlwbG9tYQ==,3.0,Cloud Engineer,81,"{""v"": 92}",74,Val_0,"{""v"": 10}",6.87,Val_6.15,deyolpmE,TWFudWZhY3R1cmluZw==,82520,MISSING
2122,30,Bachelor,7.5,System Admin,Val_85,63,86,7,384,2.17,NULL,RW1wbG95ZWQ=,Manufacturing,$102267,Low
0x84b,,SGlnaCBTY2hvb2w=,"{""v"": 5.6}",Business Analyst,MISSING,69,59,1,,44.63,32.1,RW1wbG95ZWQ=,Retail,122356,High
0x84c,NULL,PhD,0.4-5.4,RGF0YSBBbmFseXN0,50,NULL,44,"{""v"": 4}",122,26.6,81.49,nan,UmV0YWls,140624,TG93
2125,33,Bachelor,"{""v"": 0.8}",Cybersecurity Analyst,73,88,75,,421,MISSING,35.7,Unemployed,UmV0YWls,MISSING,TWVkaXVt
0x84e,Val_59,NULL,9.2,Cloud Engineer,64-69,"{""v"": 53}",99-104,0,nan,NULL,67.98,U3R1ZGVudA==,UmV0YWls,69974,MISSING
2127,47,RGlwbG9tYQ==,16.8,ML Engineer,56,89,NULL,3,420,91.92,2.18,nan,Healthcare,112932,Low
2128,"{""v"": 33}",MISSING,5.1,Cloud Engineer,95,,nan,4-9,394,94.53,27.22,Unemployed,Healthcare,20960 USD,SGlnaA==
2129,29,PhD,?,MISSING,NULL,"{""v"": 79}",nan,6,424,65.44,31.0-36.0,VW5lbXBsb3llZA==,SVQ=,90390 USD,Medium
2130,34,QmFjaGVsb3I=,1.2,,"{""v"": 66}",75,76,5,Val_8,73.18,89.57,NULL,SGVhbHRoY2FyZQ==,143822,Low
2131,33,High School,6.8-11.8,Business Analyst,47,82,57-62,5-10,Val_492,77.55,nan,U3R1ZGVudA==,Finance,$83185,SGlnaA==
0x854,29,Master,5.1,reenignE duolC,Val_45,93,Val_51,2-7,nan,NULL,MISSING,nan,?,27544 USD,TG93
2133,,PhD,12.0-17.0,U29mdHdhcmUgRW5naW5lZXI=,nan,,58,2,271,57.2-62.2,23.99-28.99,,SVQ=,75992,TWVkaXVt
2134,37,Master,11.7,reenignE LM,55,NULL,78,3-8,194,nan,44.61,U3R1ZGVudA==,SVQ=,MISSING,TG93
2135,20,High School,1.8,ML Engineer,73,,NULL,4,84,71.51,"{""v"": 74.79}",,?,MISSING,Low
0x858,nan,RGlwbG9tYQ==,8.1,nan,61-66,MISSING,Val_97,2,413,"{""v"": 34.58}",53.8-58.8,Unemployed,IT,,TG93
2137,"{""v"": 47}",nan,1.5,System Admin,51,Val_84,Val_60,0,228,93.3,Val_84.29,U3R1ZGVudA==,Manufacturing,119380,
2138,Val_40,rolehcaB,,U29mdHdhcmUgRW5naW5lZXI=,60,73,64,2,,37.06-42.06,97.33,Employed,Education,136822,High
2139,45,High School,Val_0.9,System Admin,46,45,92,6,87,85.99,MISSING,NULL,nan,,Medium
2140,nan,Bachelor,NULL,tsylanA ytirucesrebyC,46,54,"{""v"": 78}",4,286,"{""v"": 59.46}",50.58,Student,,51831,muideM
2141,"{""v"": 22}",QmFjaGVsb3I=,Val_0.4,Q2xvdWQgRW5naW5lZXI=,93,71,68,2,214,"{""v"": 19.23}",Val_86.56,VW5lbXBsb3llZA==,Healthcare,62795,High
2142,37,Master,Val_1.8,Data Analyst,74,,NULL,nan,Val_219,78.94,6.74,RW1wbG95ZWQ=,IT,129251,TWVkaXVt
2143,57,nan,1.9-6.9,RGF0YSBBbmFseXN0,"{""v"": 67}",99,nan,NULL,NULL,Val_22.28,26.29,Student,MISSING,$136296,hgiH
0x860,18,TWFzdGVy,5.5,ML Engineer,87,95-100,91,7,28-33,8.81,37.09-42.09,U3R1ZGVudA==,IT,$81292,Medium
2145,47-52,Bachelor,6.3,Business Analyst,62,88,74-79,5-10,348,Val_52.46,?,Student,nan,143329,High
0x862,38,PhD,4.4,System Admin,82-87,"{""v"": 40}",69,1-6,396,NULL,Val_3.03,,Retail,,Medium
2147,37,NULL,7.4-12.4,ML Engineer,53,53,69-74,6,202,88.51-93.51,12.59,deyolpmenU,SGVhbHRoY2FyZQ==,39657 USD,Medium
2148,MISSING,TWFzdGVy,3.0-8.0,Data Analyst,60,Val_81,56,"{""v"": 3}",200,Val_19.86,89.82,Student,Retail,?,Medium
2149,MISSING,Diploma,4.9,NULL,MISSING,78,77,2,NULL,"{""v"": 77.18}",29.44,Unemployed,NULL,43995,Medium
2150,35,RGlwbG9tYQ==,2.2,TUwgRW5naW5lZXI=,41-46,51,61,6,330,Val_80.2,MISSING,RW1wbG95ZWQ=,IT,MISSING,Low
2151,25-30,SGlnaCBTY2hvb2w=,"{""v"": 3.7}",Business Analyst,99,86,89,4,112-117,21.38,75.44,nan,Finance,133204 USD,TG93
2152,56,UGhE,0.8,nan,NULL,94,"{""v"": 96}",,432-437,nan,"{""v"": 3.71}",Employed,nan,nan,TWVkaXVt
2153,49,PhD,4.7-9.7,RGF0YSBBbmFseXN0,95,69-74,89,?,101,29.59,18.1,Student,Retail,102415,?
2154,50,Master,1.1,reenignE erawtfoS,NULL,65,?,7,Val_54,97.71,47.27-52.27,RW1wbG95ZWQ=,MISSING,NULL,Medium
0x86b,33,rolehcaB,3.1,reenignE duolC,,75,75,6,297,MISSING,NULL,U3R1ZGVudA==,SGVhbHRoY2FyZQ==,58988,Low
2156,NULL,SGlnaCBTY2hvb2w=,5.5-10.5,Cybersecurity Analyst,Val_40,Val_84,MISSING,4,431,19.95,48.19,RW1wbG95ZWQ=,IT,38448,MISSING
2157,"{""v"": 55}",Master,2.8,,59,?,Val_86,Val_3,486,42.59,,Student,gnirutcafunaM,118699,TG93
0x86e,51,RGlwbG9tYQ==,"{""v"": 1.3}",nan,53,76,,7,"{""v"": 184}",Val_43.51,5.51,U3R1ZGVudA==,IT,45716 USD,SGlnaA==
2159,31,Bachelor,5.5,Software Engineer,81-86,nan,"{""v"": 48}",NULL,"{""v"": 247}",4.28,5.53,VW5lbXBsb3llZA==,Healthcare,138573,Medium
2160,53,?,9.6,Cybersecurity Analyst,95,42,"{""v"": 40}",3,294,43.49,34.0-39.0,RW1wbG95ZWQ=,IT,134631 USD,Medium
2161,50,Bachelor,,NULL,40,44,Val_53,MISSING,368,"{""v"": 56.37}",?,Unemployed,ecnaniF,96571 USD,Medium
2162,"{""v"": 40}",MISSING,4.1,Cybersecurity Analyst,89,nan,98,0-5,104,64.91,Val_49.56,?,Finance,67566,TWVkaXVt
2163,"{""v"": 19}",nan,Val_2.5,Cybersecurity Analyst,87,60,"{""v"": 89}",Val_5,MISSING,9.47,70.84,Student,Healthcare,116965,TWVkaXVt
2164,Val_58,Master,4.4,Q2xvdWQgRW5naW5lZXI=,NULL,78-83,46,4-9,192-197,89.19,44.93,?,Healthcare,66114,Low
2165,38-43,PhD,3.4-8.4,TUwgRW5naW5lZXI=,92-97,43,MISSING,1,MISSING,Val_29.13,71.99,Unemployed,Manufacturing,,TG93
2166,19,MISSING,6.9,nan,81,56-61,95,Val_3,332,5.53,40.04,deyolpmE,gnirutcafunaM,73177,High
0x877,Val_44,PhD,1.4,reenignE erawtfoS,Val_50,71-76,"{""v"": 91}",0,"{""v"": 184}",87.12,77.96,U3R1ZGVudA==,?,?,woL
0x878,"{""v"": 26}",Master,,Software Engineer,60,"{""v"": 74}",61-66,1,54,82.15,69.97,VW5lbXBsb3llZA==,Finance,123898,woL
2169,18-23,High School,1.9,nan,86,MISSING,95,nan,420,84.12-89.12,83.92,Student,Education,94953,nan
2170,28,amolpiD,0.5,RGF0YSBBbmFseXN0,nan,Val_60,Val_50,?,200,0.54-5.54,23.92,Student,NULL,NULL,SGlnaA==
2171,20,QmFjaGVsb3I=,2.4,Cybersecurity Analyst,Val_52,78,"{""v"": 56}",4-9,MISSING,26.51-31.51,24.09,U3R1ZGVudA==,Finance,108358,High
0x87c,40,MISSING,15.3,System Admin,64,60,Val_42,1,"{""v"": 263}",Val_39.64,MISSING,,Retail,101792,Medium
2173,?,Diploma,3.1-8.1,Cybersecurity Analyst,66,73,98-103,MISSING,317,21.85,78.68,Unemployed,RWR1Y2F0aW9u,53666,SGlnaA==
0x87e,NULL,UGhE,?,System Admin,62,52,67,4-9,433,,99.36,VW5lbXBsb3llZA==,RmluYW5jZQ==,138062,High
2175,35,,MISSING,Business Analyst,,91,68,7,204,"{""v"": 17.03}","{""v"": 59.5}",VW5lbXBsb3llZA==,Healthcare,$141554,High
2176,nan,loohcS hgiH,20.9,ML Engineer,51,60-65,"{""v"": 74}",3,nan,65.67,60.26,RW1wbG95ZWQ=,SGVhbHRoY2FyZQ==,73685,Low
2177,"{""v"": 52}",QmFjaGVsb3I=,Val_2.7,Software Engineer,69,nan,"{""v"": 77}",0-5,,22.17,75.74,Employed,MISSING,139451,Low
0x882,39,MISSING,Val_3.6,Data Analyst,"{""v"": 51}",Val_56,63,4,149,40.15,Val_98.06,Unemployed,noitacudE,MISSING,SGlnaA==
2179,32-37,NULL,Val_17.3,U29mdHdhcmUgRW5naW5lZXI=,45,94,54,"{""v"": 5}",220-225,77.34,48.94-53.94,MISSING,MISSING,24632,nan
0x884,39,NULL,2.8,?,64,Val_62,95-100,"{""v"": 5}",53,16.09,?,RW1wbG95ZWQ=,Retail,$56575,Low
0x885,54,MISSING,7.8-12.8,RGF0YSBBbmFseXN0,nan,91,,1-6,62,90.36,34.78,Student,Healthcare,41215,nan
2182,nan,rolehcaB,2.9,tsylanA ataD,69,92,Val_45,0-5,59,Val_67.26,58.05,,Healthcare,$75948,MISSING
0x887,29,TWFzdGVy,1.3,Cloud Engineer,78,58,99,6,324,MISSING,62.52,Student,Healthcare,96578 USD,hgiH
2184,"{""v"": 59}",nan,13.8,Q3liZXJzZWN1cml0eSBBbmFseXN0,54,61,71,2,Val_336,66.61-71.61,94.21,Student,?,$59534,Low
2185,55-60,NULL,6.2,TUwgRW5naW5lZXI=,51,Val_40,"{""v"": 50}",1,461-466,45.55,82.08,Unemployed,Manufacturing,NULL,woL
2186,35,Bachelor,10.0,Cloud Engineer,NULL,89-94,58,4,Val_436,57.34,?,RW1wbG95ZWQ=,erachtlaeH,100943 USD,Low
2187,52,amolpiD,"{""v"": 0.6}",ML Engineer,84,66,92,,Val_451,15.3,60.47,nan,nan,110263,Low
0x88c,47,Diploma,Val_6.1,QnVzaW5lc3MgQW5hbHlzdA==,Val_94,NULL,64,1,Val_386,MISSING,95.98,Unemployed,Manufacturing,108086,hgiH
2189,41,SGlnaCBTY2hvb2w=,Val_5.1,nan,?,77,nan,4,342,81.37,42.87,Unemployed,RmluYW5jZQ==,28022,Medium
2190,Val_59,High School,3.3,ML Engineer,70,Val_42,97,NULL,Val_191,81.36,"{""v"": 99.63}",MISSING,Manufacturing,$63940,
0x88f,"{""v"": 47}",SGlnaCBTY2hvb2w=,0.8-5.8,Software Engineer,44,82,82-87,MISSING,367,71.76,52.31,VW5lbXBsb3llZA==,RWR1Y2F0aW9u,29659,NULL
2192,31,High School,2.7,Cybersecurity Analyst,45,Val_58,90-95,?,455,30.2,29.27,Employed,Education,30557,woL
2193,MISSING,QmFjaGVsb3I=,4.8,Data Analyst,"{""v"": 74}",67,82-87,5,MISSING,67.18,3.31,Employed,Healthcare,,NULL
0x892,20,High School,"{""v"": 5.7}",Cloud Engineer,83,,59,3,"{""v"": 485}",76.01-81.01,"{""v"": 54.44}",Employed,RmluYW5jZQ==,nan,TWVkaXVt
2195,"{""v"": 33}",High School,NULL,U29mdHdhcmUgRW5naW5lZXI=,60,"{""v"": 46}",95,3-8,Val_437,55.71,40.17,,Finance,45326,NULL
2196,24,?,nan,Business Analyst,85-90,?,nan,7,?,36.48,60.31-65.31,NULL,Finance,136613,Medium
0x895,,rolehcaB,nan,Data Analyst,NULL,84,nan,5,67,9.15,21.78,Employed,Education,142546,Low
0x896,26,TWFzdGVy,NULL,MISSING,55,"{""v"": 45}",NULL,3,443,25.64,52.09,Student,Manufacturing,39289,Medium
2199,32,Diploma,0.2,MISSING,41,84,57,MISSING,426,48.15,63.96,?,UmV0YWls,145592,TWVkaXVt
2200,38,PhD,7.7,TUwgRW5naW5lZXI=,,nan,83,NULL,"{""v"": 61}",93.75,76.08,deyolpmenU,SGVhbHRoY2FyZQ==,69033,MISSING
2201,52,NULL,7.7,TUwgRW5naW5lZXI=,94,81,"{""v"": 49}",Val_0,335,33.78,55.63,RW1wbG95ZWQ=,Finance,142669,?
2202,19,Bachelor,NULL,Cybersecurity Analyst,75,55,81-86,"{""v"": 4}",58-63,"{""v"": 49.66}",18.61,,Finance,82146,
2203,44,High School,11.5,U3lzdGVtIEFkbWlu,91-96,Val_74,44,3,185-190,"{""v"": 97.73}","{""v"": 1.63}",Employed,nan,80437 USD,hgiH
2204,"{""v"": 19}",QmFjaGVsb3I=,nan,NULL,NULL,"{""v"": 54}",59,nan,167,54.58,49.19,Student,Retail,$103029,woL
2205,52,Master,0.5-5.5,,88,69,73,5,Val_269,51.29,15.49,tnedutS,Retail,147237,Low
2206,35,PhD,2.0,System Admin,67,?,?,5,3-8,"{""v"": 31.38}",?,Unemployed,TI,87105 USD,Medium
2207,NULL,retsaM,4.7,?,51,49,68,Val_1,MISSING,Val_25.49,81.24,U3R1ZGVudA==,TI,$111513,muideM
2208,37,High School,1.9,ML Engineer,93,90-95,87,0,NULL,3.32,9.58,RW1wbG95ZWQ=,RWR1Y2F0aW9u,95440,nan
2209,35,Bachelor,5.0,Business Analyst,?,Val_60,nan,Val_1,"{""v"": 481}",38.99,"{""v"": 80.22}",Employed,Finance,,?
2210,27,QmFjaGVsb3I=,Val_0.2,Software Engineer,?,68,90,2,"{""v"": 290}",NULL,7.62,tnedutS,Finance,45554,
2211,42-47,High School,0.4,MISSING,57,44,MISSING,0-5,"{""v"": 421}",65.47,Val_32.93,VW5lbXBsb3llZA==,MISSING,?,hgiH
2212,19,High School,0.1-5.1,,"{""v"": 53}",60,,4,395-400,71.26,"{""v"": 99.95}",Student,TWFudWZhY3R1cmluZw==,nan,High
2213,42,UGhE,18.6,U3lzdGVtIEFkbWlu,89,Val_42,Val_55,1,?,39.41,57.85,Unemployed,erachtlaeH,$69556,High
2214,50,Master,Val_1.5,System Admin,45,?,Val_54,1,NULL,79.44-84.44,3.33-8.33,Unemployed,nan,$140935,High
2215,53-58,SGlnaCBTY2hvb2w=,7.9,TUwgRW5naW5lZXI=,63,99,88,?,120,MISSING,16.26,RW1wbG95ZWQ=,TWFudWZhY3R1cmluZw==,$20792,Low
0x8a8,NULL,loohcS hgiH,10.9,Cloud Engineer,"{""v"": 68}",55,70,,,41.65,43.12,RW1wbG95ZWQ=,SVQ=,$53989,Low
2217,31,Master,0.9-5.9,nan,77,48,82-87,7,165,?,9.7-14.7,Student,NULL,76166,SGlnaA==
2218,?,NULL,1.1-6.1,Business Analyst,,44,79,0,Val_483,Val_59.74,MISSING,NULL,Finance,71412 USD,?
2219,33,UGhE,"{""v"": 2.4}",U3lzdGVtIEFkbWlu,42-47,43,70,Val_1,Val_153,39.34,NULL,VW5lbXBsb3llZA==,NULL,144353,Low
2220,20,UGhE,3.5,Q2xvdWQgRW5naW5lZXI=,72,MISSING,71,Val_0,412,82.74,29.18,Student,Finance,60272,muideM
0x8ad,,Master,3.8,ML Engineer,67,90,71,4,102,22.14,20.14,?,?,$75337,hgiH
0x8ae,NULL,Diploma,2.4,MISSING,99,70-75,73,6,110,96.24,43.5,Student,nan,98443,TG93
2223,23-28,?,"{""v"": 4.4}",U3lzdGVtIEFkbWlu,?,Val_59,50,1,,50.27,NULL,Unemployed,?,120250,High
2224,42,Bachelor,?,RGF0YSBBbmFseXN0,"{""v"": 82}",96,?,1,nan,?,53.99,Student,MISSING,nan,hgiH
2225,30,MISSING,6.0,reenignE erawtfoS,nan,50,Val_88,nan,382,62.9,65.49-70.49,VW5lbXBsb3llZA==,nan,64524,MISSING
0x8b2,51,Diploma,Val_0.2,ML Engineer,87,80,91-96,0,452-457,Val_7.15,92.17,deyolpmE,RWR1Y2F0aW9u,$82341,Medium
2227,25,DhP,NULL,RGF0YSBBbmFseXN0,65-70,84,65,1,376,11.89,84.73,deyolpmE,,111363,Medium
2228,38,High School,6.2,?,66,42-47,69,6-11,258,49.3,?,VW5lbXBsb3llZA==,Healthcare,135752,High
0x8b5,NULL,NULL,NULL,QnVzaW5lc3MgQW5hbHlzdA==,59-64,nan,63,3,"{""v"": 137}",6.2-11.2,"{""v"": 4.75}",Unemployed,SVQ=,108222,MISSING
2230,NULL,SGlnaCBTY2hvb2w=,4.6,NULL,?,"{""v"": 82}",80,Val_2,Val_347,MISSING,90.32,Unemployed,Education,MISSING,High
0x8b7,42,Bachelor,0.6,NULL,"{""v"": 42}",Val_45,88,Val_0,360,2.87,29.59,VW5lbXBsb3llZA==,SVQ=,$84100,TG93
2232,32,Diploma,"{""v"": 5.5}",?,53-58,73-78,59,0,"{""v"": 498}",58.11,49.94,deyolpmenU,Education,,MISSING
2233,Val_21,UGhE,4.8,Software Engineer,49,95-100,"{""v"": 96}",5,201,36.82,3.9,Unemployed,NULL,112815,SGlnaA==
0x8ba,?,nan,1.4,U3lzdGVtIEFkbWlu,78,?,41,3,"{""v"": 215}",56.29,22.09-27.09,VW5lbXBsb3llZA==,RWR1Y2F0aW9u,$99038,MISSING
2235,49,UGhE,10.4,Data Analyst,98,76,Val_70,2,446,31.18,62.1,Student,Education,$50777,Medium
2236,49,MISSING,?,Business Analyst,"{""v"": 56}","{""v"": 43}",Val_74,nan,224,74.38,Val_57.47,nan,Manufacturing,81449,?
2237,?,nan,6.7,RGF0YSBBbmFseXN0,65,86,Val_71,Val_7,312,51.14,22.39,Employed,Education,117592,SGlnaA==
0x8be,30,RGlwbG9tYQ==,3.1,Business Analyst,98,?,,6,NULL,MISSING,87.15,,Retail,64597,TWVkaXVt
0x8bf,Val_48,SGlnaCBTY2hvb2w=,1.3,Business Analyst,48,55,nan,Val_0,203,63.38,9.91,Student,SGVhbHRoY2FyZQ==,?,woL
2240,31,Diploma,7.6,Data Analyst,71,NULL,92,2,?,64.09,11.2,MISSING,RWR1Y2F0aW9u,nan,Low
2241,37,loohcS hgiH,Val_1.2,?,73,98,?,4,326-331,48.28,Val_64.38,NULL,?,67466,Low
2242,35,Diploma,3.3,ML Engineer,Val_47,74,93,7,77,58.33,"{""v"": 9.91}",U3R1ZGVudA==,nan,26799,TWVkaXVt
2243,46,rolehcaB,2.4-7.4,TUwgRW5naW5lZXI=,72,49,62,2,112-117,"{""v"": 28.87}",21.84,U3R1ZGVudA==,Education,35493,Medium
2244,23,amolpiD,"{""v"": 1.1}",Cloud Engineer,43,Val_86,44,NULL,431,77.95,59.29,Unemployed,NULL,?,Medium
2245,49,QmFjaGVsb3I=,4.8-9.8,Cloud Engineer,85,?,75,5,57,28.52,6.34,U3R1ZGVudA==,,48831,MISSING
2246,46,TWFzdGVy,20.1,RGF0YSBBbmFseXN0,MISSING,40,65,NULL,378,8.04,5.33-10.33,Student,Finance,108219,Medium
2247,19,PhD,3.2,NULL,55,"{""v"": 83}",nan,1,37-42,"{""v"": 7.98}",MISSING,Student,RWR1Y2F0aW9u,127843,TWVkaXVt
2248,nan,MISSING,3.5,NULL,62,?,nan,,151,29.9,26.3,Unemployed,RWR1Y2F0aW9u,61542,High
0x8c9,36,PhD,"{""v"": 2.3}",Cybersecurity Analyst,88,,73,Val_0,374,NULL,MISSING,Employed,ecnaniF,38911,
0x8ca,48,QmFjaGVsb3I=,1.3,,,MISSING,54,?,304,79.31,MISSING,Unemployed,SVQ=,MISSING,Low
0x8cb,NULL,QmFjaGVsb3I=,1.7,Q2xvdWQgRW5naW5lZXI=,89-94,89,99,,332-337,75.79,43.48,Employed,Finance,90696,High
2252,36,Bachelor,Val_10.4,Business Analyst,54,86,94,0,343,73.66,,Unemployed,?,148899 USD,High
0x8cd,,?,14.8,Business Analyst,95,87,46,"{""v"": 6}",67-72,93.59,NULL,nan,Education,MISSING,TWVkaXVt
2254,27,PhD,MISSING,nimdA metsyS,51,97,93,,?,78.61,70.21,nan,RWR1Y2F0aW9u,83094,SGlnaA==
0x8cf,42,Bachelor,,Data Analyst,54,"{""v"": 50}",,2,78,92.1-97.1,40.47,Unemployed,IT,55881,?
0x8d0,19,Master,4.7,System Admin,82,42,77-82,"{""v"": 1}",nan,39.85-44.85,Val_70.04,,RWR1Y2F0aW9u,?,High
0x8d1,28,Bachelor,4.0,tsylanA ataD,50,78,75,0,102,nan,7.87,nan,MISSING,118834,High
0x8d2,48,PhD,7.5-12.5,Business Analyst,"{""v"": 54}",93,MISSING,3,195,?,"{""v"": 5.43}",RW1wbG95ZWQ=,IT,68064,Medium
0x8d3,Val_32,QmFjaGVsb3I=,7.6,Cybersecurity Analyst,nan,61,Val_59,4,326,"{""v"": 45.65}",58.42,nan,Healthcare,MISSING,
0x8d4,26,Bachelor,Val_2.9,Q2xvdWQgRW5naW5lZXI=,"{""v"": 90}",71,88,MISSING,273,?,?,NULL,ecnaniF,124653,SGlnaA==
2261,NULL,SGlnaCBTY2hvb2w=,nan,nimdA metsyS,93,75,42,3,153,78.72,81.42,Employed,?,24876,NULL
2262,36,Bachelor,?,Q3liZXJzZWN1cml0eSBBbmFseXN0,95,79,Val_99,3,426,69.35,26.71,Student,nan,128795,High
0x8d7,26,DhP,4.7,Cloud Engineer,59,89,88,2,164,MISSING,75.06,,IT,$147584,SGlnaA==
0x8d8,52,loohcS hgiH,MISSING,NULL,,44,50,3,59,76.02,74.64,VW5lbXBsb3llZA==,Manufacturing,135545,MISSING
0x8d9,38-43,High School,16.7,tsylanA ataD,96,MISSING,"{""v"": 95}",,,Val_21.81,Val_1.36,Student,RmluYW5jZQ==,?,muideM
2266,26,?,Val_0.2,Data Analyst,Val_49,NULL,,2,89,76.86-81.86,"{""v"": 41.82}",Unemployed,Retail,65878,TG93
2267,45,nan,16.7,TUwgRW5naW5lZXI=,64,46,?,Val_5,148,,,Student,Manufacturing,80408,MISSING
2268,"{""v"": 24}",Master,,Cloud Engineer,95,91,68-73,6,MISSING,NULL,,Student,noitacudE,73967,woL
0x8dd,33,UGhE,Val_4.7,Business Analyst,NULL,Val_65,NULL,1,321,28.33-33.33,34.11,tnedutS,MISSING,85889,SGlnaA==
2270,,PhD,4.4,Software Engineer,68,54,88,1,NULL,24.86-29.86,NULL,U3R1ZGVudA==,RmluYW5jZQ==,69172,High
0x8df,Val_50,RGlwbG9tYQ==,7.0-12.0,NULL,96,47-52,64,5,"{""v"": 202}",70.79,68.41,Employed,nan,66419,Low
2272,,amolpiD,NULL,TUwgRW5naW5lZXI=,97-102,?,44,3,96,72.87,,NULL,Education,85300,TG93
0x8e1,21,PhD,10.9,reenignE LM,99,82,74,NULL,Val_366,13.0,65.62,U3R1ZGVudA==,RmluYW5jZQ==,MISSING,TWVkaXVt
2274,56,Bachelor,7.8-12.8,Data Analyst,69,76,65,7,381,64.8,"{""v"": 73.5}",Employed,Finance,NULL,Medium
2275,57,SGlnaCBTY2hvb2w=,9.5,System Admin,64,85,"{""v"": 60}",7-12,420-425,89.12-94.12,2.6,Student,IT,60246,SGlnaA==
2276,34,Master,MISSING,tsylanA ssenisuB,NULL,58,40-45,5,464,65.93-70.93,34.44,Student,Manufacturing,139320,
2277,54-59,?,6.0,Data Analyst,Val_51,84,80-85,0,109,MISSING,NULL,Unemployed,RmluYW5jZQ==,68625 USD,High
2278,56,SGlnaCBTY2hvb2w=,nan,U29mdHdhcmUgRW5naW5lZXI=,,"{""v"": 49}","{""v"": 98}",,279,68.46,"{""v"": 16.75}",deyolpmenU,Healthcare,$53761,TWVkaXVt
2279,46,?,0.7,TUwgRW5naW5lZXI=,nan,51-56,56,4,MISSING,"{""v"": 25.79}","{""v"": 85.9}",Student,erachtlaeH,130369,High
2280,MISSING,Bachelor,,RGF0YSBBbmFseXN0,71,"{""v"": 92}",98,0,127,75.78,87.7,Employed,Manufacturing,$61059,Low
2281,55,TWFzdGVy,1.6,MISSING,86,52,80,3,208,16.68,MISSING,RW1wbG95ZWQ=,erachtlaeH,48866,High
2282,56,Diploma,0.9,Cybersecurity Analyst,40,"{""v"": 87}",42,6,412,nan,15.55,Employed,IT,78274,High
2283,54,SGlnaCBTY2hvb2w=,1.4-6.4,tsylanA ssenisuB,99,43,,1-6,307,"{""v"": 23.85}",nan,tnedutS,UmV0YWls,24001 USD,Medium
0x8ec,?,MISSING,3.5,System Admin,nan,77-82,65,0,nan,25.18,33.95,tnedutS,Manufacturing,$139390,?
2285,"{""v"": 24}",?,2.7,TUwgRW5naW5lZXI=,"{""v"": 87}",76-81,79,,320,44.88,24.52,tnedutS,liateR,nan,TG93
2286,44,NULL,2.0,System Admin,90,Val_59,55,Val_0,186,47.27-52.27,71.35,RW1wbG95ZWQ=,,149410,High
0x8ef,45-50,UGhE,NULL,Cybersecurity Analyst,?,MISSING,68-73,6,493,"{""v"": 95.49}",15.0,?,Healthcare,?,High
2288,39-44,loohcS hgiH,NULL,tsylanA ssenisuB,62,74,,NULL,213,28.89,Val_25.7,Unemployed,?,22959,?
2289,31,UGhE,,Cybersecurity Analyst,nan,97,?,?,387-392,69.56,41.41,Employed,Manufacturing,47477,High
2290,?,PhD,NULL,ML Engineer,97,61,60,"{""v"": 2}",418,nan,32.63,Employed,Finance,99523,hgiH
2291,54,,6.0,U3lzdGVtIEFkbWlu,NULL,?,77,NULL,451,"{""v"": 2.28}","{""v"": 17.16}",nan,UmV0YWls,64521,?
0x8f4,39,UGhE,0.3,tsylanA ytirucesrebyC,66,67-72,80,6-11,MISSING,43.0,Val_19.91,Unemployed,,87336,High
0x8f5,"{""v"": 22}",TWFzdGVy,0.6,?,41,92,68,3,351,91.06,58.44,Student,NULL,126745,TWVkaXVt
